ID,GSM4861833,GSM4861834,GSM4861835,GSM4861836,GSM4861837,GSM4861838,GSM4861839,GSM4861840,GSM4861841,GSM4861842,GSM4861843,GSM4861844
ASHGV40000230,4.272347673,4.100237618,4.089912536,3.977163729,3.886897618,4.663956408,4.482105243,4.182984627,4.076775274,2.873945239,3.090863527,3.042714601
ASHGV40000231,6.87956275,7.177127265,7.406485278,7.135134572,7.126797987,7.103372808,7.032738524,7.201310205,7.280426637,7.611256473,7.530786007,7.540509687
ASHGV40000233,2.845940708,2.952894916,2.836026593,2.863479797,2.86533703,2.885953219,2.960188493,2.877866987,2.910242592,2.801010427,3.226987918,2.811726176
ASHGV40000234,9.107732448,9.110845974,9.318525859,9.043044219,9.247696305,9.365776878,8.776500202,8.902724782,8.762113523,8.712657137,8.588217119,8.69195904
ASHGV40000236,3.322902594,3.357194786,3.062536959,3.200133738,3.202294001,3.226273985,3.307983661,3.212230351,3.24988845,3.122833663,3.128244403,3.135297822
ASHGV40000237,5.302986242,5.420245126,5.290166924,5.057481009,5.429058366,5.684546169,4.65540425,4.449280831,4.760346602,4.571545755,4.915968152,4.382146597
ASHGV40000238,9.245566531,9.194817495,6.22299409,8.390416626,8.218203544,8.06959973,9.34289955,8.952648643,9.05824916,8.092162161,8.309944384,7.927306904
ASHGV40000239,5.16243979,5.548068993,5.422566275,5.506454072,5.228467681,5.516709634,5.422122194,5.052075831,5.011346684,5.206674567,5.35008252,5.18481988
ASHGV40000240,12.11467172,11.38765148,11.02329094,11.13402651,11.51839498,11.84298478,10.5135445,10.77859754,11.14761567,11.49484759,11.19316136,11.76906088
ASHGV40000241,12.63712624,12.15165088,12.15454583,12.22515684,12.31423666,12.39122144,11.6251733,11.88104543,12.22665642,12.15851443,11.9690871,12.39435922
ASHGV40000244,5.288577311,4.619751582,4.588563761,4.475691862,4.853668194,5.259133533,5.133445585,5.427762424,5.805615567,6.043918544,6.25215714,4.990363119
ASHGV40000245,10.50503441,10.77775262,10.44424547,10.63353393,10.58494889,10.55400578,10.80532575,10.70961613,10.46379171,10.45419607,10.20840095,10.63002559
ASHGV40000247,3.986173837,3.991929074,4.002733776,4.114508202,4.0815814,3.854819363,4.239314656,3.79081732,3.899305246,3.440675222,3.885607132,3.884683854
ASHGV40000248,7.326584485,7.938939405,7.264107012,7.329756774,7.608853779,7.609287721,6.81873725,6.945010467,7.99374953,6.827465977,7.061829768,7.271096956
ASHGV40000249,12.45135468,12.12084292,13.06403269,12.65060169,12.53753418,12.43128224,12.16463544,12.04061327,11.86843928,12.46905267,12.20740517,12.67438491
ASHGV40000252,3.921760621,3.87033713,3.971939123,3.619621464,4.190260515,4.025488062,4.333188091,3.96726035,3.855779789,3.625770163,4.535880848,3.395682342
ASHGV40000254,8.801252243,8.543419509,7.951308652,8.440694345,8.513789256,8.435805778,8.40509677,8.129130012,8.250049497,7.894607656,7.697094692,8.087013131
ASHGV40000255,2.732763732,2.96022862,2.901610456,2.674984998,3.246162288,2.697615619,2.750381373,2.667484034,2.700086104,2.590089869,2.594774156,2.600880574
ASHGV40000256,7.222176423,7.271432502,7.803024237,7.414290906,7.511135845,7.577549344,6.964529091,6.554441878,6.641850876,6.696393513,6.590722028,6.756554205
ASHGV40000257,4.858752083,5.105653158,4.925708501,5.117671336,4.925709346,4.948091152,5.345699535,5.036568922,5.018110868,4.726733768,4.895716401,4.970999774
ASHGV40000258,6.498875917,5.77048229,5.932803893,6.194809673,6.05907602,6.070738787,6.334174852,6.193273543,6.025134102,5.854178542,5.802613839,5.905244883
ASHGV40000259,5.136863087,5.204918904,4.675992299,5.128758277,5.022380254,4.852092994,5.274258745,5.028370994,5.370824111,5.848710759,5.397744442,5.916375397
ASHGV40000260,10.60830818,11.13809525,11.35814243,11.02765252,10.95120747,10.94874395,10.63363597,10.34744371,10.81630812,10.88073146,10.72305301,11.1147666
ASHGV40000261,8.971386075,8.976559345,9.487340196,9.269021007,9.115979603,8.955588772,9.321714717,9.349598692,9.352772692,9.454168867,9.663864747,9.49888105
ASHGV40000262,12.96495007,12.90988766,13.11438257,12.93173159,13.00624519,13.08468259,13.00845876,12.95726459,13.0281482,12.89948278,12.96237288,12.88529953
ASHGV40000263,8.254505546,8.243890352,7.075457975,7.835937455,7.860632418,7.90529548,9.608166761,9.329560129,8.37169051,8.471679557,8.448813741,8.212633007
ASHGV40000264,3.331356836,3.111934173,3.123412672,3.51729891,3.296971198,2.764327333,2.819870276,3.425190946,2.770104386,3.175819707,3.355274734,2.671943035
ASHGV40000265,4.334757798,3.494618588,3.628397324,3.908035277,3.941992455,3.63117248,3.966124534,4.209545565,2.738188297,3.480550026,3.196390671,4.073228531
ASHGV40000279,9.744587466,9.544683535,9.423951972,9.56225273,9.569983449,9.5795408,9.941250508,9.857654283,9.827797487,9.513168245,9.401206429,9.485253005
ASHGV40000316,2.765975948,2.785223735,2.775301008,2.76818656,2.77003115,2.790506996,2.857818642,2.776057534,2.808212745,2.699724169,2.704344251,2.710366971
ASHGV40000349,6.467649193,6.290068144,6.714552848,6.762691663,6.36227634,6.305399205,6.601550624,6.49890903,6.477720574,6.736977742,6.470392322,7.033318925
ASHGV40000359,9.263620983,8.815713654,9.214573329,9.338299767,9.104763253,8.91010619,8.514471518,8.645059341,8.862087904,8.964597143,8.801643421,9.080625092
ASHGV40000399,10.37715907,10.00761965,9.769555496,9.915448179,10.11089173,10.14819456,10.52126754,10.38538132,10.22967075,9.847499428,9.733033382,9.904810519
ASHGV40000400,6.66070243,6.915636296,6.807953995,6.741159956,6.889352562,6.828503532,6.245382622,6.331933578,6.515899357,6.527571541,6.66634538,6.571973023
ASHGV40000402,4.489262688,4.4891336,4.588200677,4.357376423,4.640198649,4.671207906,4.805007404,4.681087241,4.455284957,3.655722276,3.682273775,4.027160204
ASHGV40000412,4.289677181,4.464890341,4.755507894,4.380863593,4.736733064,4.219419778,3.749770563,4.718580101,4.556269985,5.884567688,6.020406404,6.166065728
ASHGV40000420,12.36917665,12.30758108,12.23203357,12.22556052,12.32146275,12.38140851,12.17179183,12.24153699,12.30800439,11.92224969,11.87931092,12.02099374
ASHGV40000426,9.189924396,8.943528696,8.616501423,8.879204326,8.968732157,8.955725579,8.382769018,8.535228976,8.717485658,8.865655311,8.87536012,8.99895104
ASHGV40000429,2.945264441,2.946037093,3.979073572,3.240386281,3.242371105,3.264403621,3.351643595,3.263666625,4.567850812,3.897326887,3.924174887,4.471162806
ASHGV40000433,5.265767026,4.837548857,4.884093725,4.956418917,5.098026642,5.060504133,4.577751405,4.974689038,4.068999697,3.768018415,3.986245471,3.599574658
ASHGV40000435,12.8691679,13.15824419,13.27337571,12.84987979,13.12294483,13.44296914,12.37111357,12.36148921,12.47766673,12.39563617,12.53716422,12.05625162
ASHGV40000442,6.097028832,5.999798935,6.987261043,6.319401141,6.398674115,6.50486032,6.189386125,5.705396284,5.708931198,5.24402099,5.379966323,5.768391231
ASHGV40000449,2.772905986,2.860414331,2.748945312,2.784134474,2.785979434,2.806459393,2.889329084,2.807551555,2.839713224,3.686220368,2.73582387,2.7418478
ASHGV40000453,4.880117267,5.125706431,4.965394801,4.974940401,4.999338042,4.998536707,4.564500258,5.085582648,5.239940605,4.879108811,4.426077827,4.580834252
ASHGV40000454,9.294316793,9.848109105,10.0010748,9.932967175,9.619178648,9.628810594,8.821522504,9.290384213,9.744061139,9.733034036,9.65298693,9.80294901
ASHGV40000466,4.70494979,4.795939232,4.708372328,4.674535102,4.714356507,4.916929379,4.328779412,4.369359779,3.732984644,4.037377628,4.510471443,3.93919977
ASHGV40000470,3.045724607,3.012097525,3.070589329,3.662819711,2.729117824,2.749580174,2.793202635,2.711495419,2.743629435,3.067904463,2.639829407,2.645848157
ASHGV40000485,5.371266772,6.191734251,5.469603574,5.683019229,5.838491401,5.679505189,5.54614499,5.759460643,5.997324453,5.560804563,4.919951128,4.928579859
ASHGV40000518,6.687309943,7.009372644,7.02364875,6.746548708,7.053778524,7.153287501,6.479756019,6.528276817,6.351355854,6.448637027,6.45672394,6.191624309
ASHGV40000520,4.771010419,4.926051086,5.203602963,5.008116311,4.902581806,4.96886216,5.676547439,5.099645389,5.258582704,5.672838688,5.724942116,5.729954018
ASHGV40000540,2.636626401,2.647155425,2.767415987,2.68274154,2.684708721,2.706545396,2.779448506,2.692253537,2.72654579,2.610847042,2.615774175,2.622197166
ASHGV40000555,5.826792623,5.727889038,5.748908651,5.710815085,6.039202769,5.494137849,5.523263922,5.413373473,5.562874791,5.586602523,5.571059314,5.765817783
ASHGV40000560,7.579029073,7.974741415,8.061440021,7.69768038,7.888656199,8.011500956,7.236880345,7.409545611,7.609157241,8.119361212,7.990972082,8.046364079
ASHGV40000564,4.891541728,4.97351371,4.800615267,4.768719057,4.896693011,5.130283504,4.609443275,4.631630843,4.874741833,4.375646195,4.239421351,4.976799446
ASHGV40000569,9.852925953,9.9846508,10.16228158,9.992321301,9.798786388,9.759388099,9.637206686,11.27963786,10.52229812,11.84513277,12.05523576,12.12931938
ASHGV40000578,5.617646242,5.902508698,5.972753991,5.637885243,5.917708764,5.949571089,5.33663262,5.373065098,5.438983813,5.606575081,5.525860668,5.412061013
ASHGV40000584,8.886824871,9.126499273,9.014254229,8.916271201,9.043082099,9.03600187,8.622125501,8.800996633,8.942502153,8.498377024,8.69023197,8.396657058
ASHGV40000609,10.56524355,10.83807775,10.09523587,10.62534164,10.51901489,10.39910598,11.0435976,10.64269138,10.71531476,10.18306212,10.21814628,10.2192444
ASHGV40000611,9.090208189,9.212212503,8.774795786,8.96985278,9.055598549,9.081507037,9.387389923,9.288747678,9.095889067,8.890779792,9.029885967,8.961482305
ASHGV40000612,6.721833636,7.062534441,7.225690818,6.998499859,6.945665352,7.032465741,6.882554712,6.971703982,6.898778018,7.456720922,7.464798728,7.43465194
ASHGV40000639,6.738931872,7.102107841,6.781643443,6.974066137,6.982146822,6.938078548,6.072280139,6.361236214,6.449150879,5.982227535,5.935311677,6.002500268
ASHGV40000640,11.22841022,11.54577949,9.988254985,10.73995638,10.88585748,11.11182459,9.853162421,9.856542737,9.883220598,11.12113485,11.21037363,11.23969165
ASHGV40000644,3.34875495,3.359895092,3.841855484,3.143428472,4.158730314,3.166066769,3.226678853,3.143753401,3.176366528,3.066332988,3.667360474,3.932884664
ASHGV40000645,2.663688156,2.678049291,2.677073522,2.671248796,2.673091687,2.693548679,2.775355129,2.693669307,2.725794909,3.501724587,2.622022059,2.628039233
ASHGV40000650,5.123870076,5.31081497,5.11606754,5.267214422,5.149969076,5.281645347,5.456587203,4.971925833,5.316890543,3.958637738,4.313338076,4.624956595
ASHGV40000656,9.13385852,9.069593153,7.652873741,8.899945181,8.669974997,8.228033924,9.694445362,10.00508631,10.33914361,9.749411517,10.23665596,9.125932445
ASHGV40000676,6.671068823,6.744895287,6.583030831,6.513096708,6.767922112,6.871687961,6.540720942,6.043799272,6.33246125,5.912110337,6.005267175,6.093263385
ASHGV40000677,8.568121962,8.33423467,9.065913291,8.41414127,8.663624124,8.848422767,8.481134595,8.739174659,9.015927889,8.872244679,8.874887041,8.74385946
ASHGV40000678,12.188207,12.22673927,12.25037896,12.16150428,12.21579193,12.25281423,12.23563332,12.31681919,12.04239631,12.39182707,12.17957221,12.42742677
ASHGV40000685,10.50225765,10.36781093,10.47643585,10.41302163,10.40168491,10.53741677,10.48142841,10.61035749,10.59615875,10.68597209,10.699834,10.70936687
ASHGV40000691,11.90178919,12.152095,12.5087537,12.35405056,12.05870426,11.91308846,12.0207727,12.37820425,12.67061473,12.83096553,12.78998159,12.81123074
ASHGV40000692,6.241601975,5.911596028,6.318136457,5.898334725,6.114860406,6.464629935,6.199832116,5.970569636,6.077029145,6.277455197,5.993321688,6.200906551
ASHGV40000701,4.013670321,4.260948796,4.547794823,4.035312049,4.191209467,4.582660824,4.365199968,3.584437523,4.457629696,3.840062372,4.35866441,4.50720921
ASHGV40000703,5.89233097,6.100234997,6.124608051,6.017683769,5.990099833,6.140520885,6.304932602,6.244563704,6.081084683,6.164362796,6.228005209,6.175635378
ASHGV40000711,2.749389551,2.733094086,2.61376586,2.696626638,2.69859878,2.720490524,2.7936199,2.706205042,2.740583773,2.624593254,2.629532813,2.635972002
ASHGV40000712,12.21317033,12.46086391,12.39245376,12.2846578,12.3955141,12.44303818,11.79323001,11.76719163,11.8874033,11.62511752,11.56855024,11.65215797
ASHGV40000724,4.602100169,4.746455185,4.785519807,4.620633694,4.926406202,4.692269017,4.57978476,4.628136762,4.238505449,4.509609586,4.34670392,4.525287749
ASHGV40000725,4.408490274,4.281303894,4.623749306,4.587623465,4.520582923,4.280457241,4.747525934,4.310946669,4.874968022,3.942218877,3.936681783,4.042570173
ASHGV40000731,2.845812416,2.823625896,2.880212999,2.836114301,2.837957605,2.858419172,2.960363358,2.878659268,3.573597055,3.349255465,2.806995997,3.713813712
ASHGV40000732,3.792506102,3.609459681,4.147534369,3.87664385,3.634985982,4.037155973,4.20443546,4.141016647,4.091732286,4.34536225,4.492129189,4.114209779
ASHGV40000734,2.782917278,2.683345054,2.71419051,2.72273985,2.724640111,2.745733943,2.815584808,2.731356052,2.764481745,2.652718855,2.657478377,2.66368287
ASHGV40000740,4.133371652,3.933629562,3.772995627,3.871631112,4.025188695,3.994696464,4.745841907,4.253551543,3.643780327,3.524622851,3.755597603,3.798605411
ASHGV40000741,7.111559001,6.489941285,7.132565551,6.768989884,6.933072627,7.004998438,7.429670961,7.501591763,7.2512396,8.163012133,8.084830479,7.745047359
ASHGV40000745,7.324278768,7.416444345,7.375713035,7.534262079,7.408750245,7.337985178,6.728136346,6.843326184,6.936609775,6.797101565,6.73330475,6.787321381
ASHGV40000746,6.499554803,6.34322428,6.00777345,6.272592991,6.333137442,6.450135069,5.679587024,5.589996838,5.703158875,5.288793314,5.260480926,5.251177628
ASHGV40000764,9.776364956,9.433207073,9.23988652,9.340965979,9.499418581,9.678479679,9.335708685,9.417579014,9.312134216,9.5406786,9.32697123,9.708776232
ASHGV40000765,5.639658333,5.861621484,5.783767165,5.657645084,5.758964987,5.809302823,5.850403855,5.748609994,5.651475115,6.215424549,5.754278142,6.287598835
ASHGV40000770,6.949430269,6.265338582,6.462254254,6.739873735,6.547774319,6.464636283,7.033720713,6.717550633,6.649821311,6.373826855,6.39576985,6.385323911
ASHGV40000775,6.383812716,6.245013929,5.872603038,6.011865874,6.285181931,6.237353016,6.41555748,6.020676322,6.265952597,5.77859508,5.951021865,5.867461297
ASHGV40000776,5.97279367,5.970695732,6.185521531,6.006082042,6.020616106,6.142964238,5.90694015,6.033356667,6.220933702,6.667362359,6.703704477,6.506963118
ASHGV40000779,9.743838565,9.982848705,10.06021844,9.915839055,9.904524436,9.987248634,10.14930408,10.22375878,10.21167817,10.42753122,10.14930408,10.67265492
ASHGV40000787,5.404673647,5.342678191,5.464385456,5.558535491,5.288011533,5.533074354,4.745522974,4.869846229,4.61091114,4.56453725,4.686787351,4.466421511
ASHGV40000791,5.614321839,5.313073218,5.329984224,5.49097927,5.44706616,5.45163267,5.071383812,4.493089203,4.649194128,4.158651808,4.253466679,3.881198869
ASHGV40000795,2.840358916,2.915961386,2.787670103,2.834950847,2.836891047,2.858428214,2.930100687,2.844101668,2.877923575,2.763811728,2.768671282,2.775006177
ASHGV40000800,3.82355945,3.810730483,4.36373123,4.380833557,3.366318444,4.120905653,3.465766877,4.059175862,4.347948641,4.394644862,4.140017677,4.040735589
ASHGV40000815,6.550792591,6.587336357,6.868997778,6.944066442,6.42129605,6.628626277,6.545327813,6.396419105,6.498967384,6.805895046,6.692481349,6.628928441
ASHGV40000833,3.146425373,2.686671045,4.975252404,4.055441676,3.96890967,2.773773963,2.841971891,2.754065202,2.788637362,3.579460682,2.676961583,5.275947998
ASHGV40000839,5.974744406,5.367657367,5.387752393,5.367212178,5.722177273,5.79950133,5.292195566,5.505430141,5.531651855,4.72216962,4.593126316,4.143544965
ASHGV40000856,6.36027927,6.659098524,6.752758172,6.671135335,6.543183881,6.477709377,6.504358713,6.625583251,6.572127223,7.101615026,7.157424387,7.112091486
ASHGV40000868,6.433831125,6.046772402,6.124425621,6.334731137,6.24393699,6.185837056,5.740868398,5.669582481,5.271685862,5.227928307,5.304061957,5.175050561
ASHGV40000874,4.743443932,4.641280906,4.519888334,4.521170793,4.599140324,4.879891667,5.006260193,4.59873432,4.940099927,4.254921537,4.416129826,3.996870064
ASHGV40000883,3.268755984,3.366085273,3.722287432,3.648752899,2.883791876,3.798318441,2.986391218,4.007333422,2.936727844,5.555394172,2.832739003,3.242927575
ASHGV40000900,2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
ASHGV40000904,2.749814609,2.880717711,2.793454537,2.797841045,2.799788686,2.821408449,2.893420295,2.807091468,2.841043082,2.726493615,2.731371805,2.737730994
ASHGV40000910,2.643264396,2.655178098,2.740060454,2.678808881,2.680712979,2.701849396,2.771875239,2.687476437,2.720669006,2.608680483,2.613449613,2.619666633
ASHGV40000912,10.84427893,10.66346217,10.44199534,10.7560851,10.62873509,10.58087007,10.95054104,11.06332928,10.69643056,10.87191597,11.0372246,10.86556107
ASHGV40000919,6.344101077,6.479035845,6.502735682,6.347154924,6.295427045,6.608504645,6.385661941,6.362027377,6.380069309,6.697140991,6.680687061,6.385498949
ASHGV40000934,4.041365928,3.964155156,4.145088906,3.939690784,4.207800668,4.075661144,2.555271088,3.076093873,2.50557516,2.974080629,2.764858362,3.362234082
ASHGV40000935,4.152394927,3.924290501,3.974466024,3.825977088,3.956742068,4.28671235,4.053804815,4.157142302,4.121694667,3.845611503,3.715108185,3.21372814
ASHGV40000956,5.022413993,5.076506092,5.086176622,5.018130094,5.081091617,5.228549249,4.853806829,4.787497299,4.814917415,4.259786361,4.157890069,4.146325244
ASHGV40000957,7.882030527,7.969925699,7.564888233,7.861582939,7.867698055,7.788939386,7.489350351,7.241173785,7.395478671,7.349714415,7.254979838,7.539020201
ASHGV40000958,4.495943768,4.825638706,4.575021659,5.004656098,4.578967822,4.27083182,4.536670747,4.430150636,5.153358389,5.095674605,5.341817089,4.873729816
ASHGV40000978,9.553862198,9.373484929,9.295817275,9.270398529,9.44680278,9.560400433,9.225139757,9.283663278,9.412407509,9.160127323,9.358038955,9.388750161
ASHGV40000982,9.393661857,9.704293336,9.184046455,9.306620003,9.323276069,9.434011882,9.082058947,9.430209742,9.318405562,9.983978889,9.841451114,9.856451655
ASHGV40000988,11.69978766,11.56497647,11.79222055,11.55649613,11.69555219,11.83056694,11.59572136,11.51228696,11.51737177,11.47838888,11.62480292,11.72587662
ASHGV40000992,9.385337821,8.799266255,8.332721967,7.925606232,9.020689829,9.553148684,8.362424104,8.183963053,7.918278933,10.58817547,10.12359902,10.94935951
